punkt,ID,dato,day,x,y,theta_median,theta_sd,plantehøyde,vekst,VC,NDVI_S2,VC.1,NDVI_S2.1,aspect_05,aspect_10,aspect_20,dem_05_fn,flacc_05,flacc_10,flacc_20,hillslope_unity_05,hillslope_unity_10,hillslope_unity_20,slope_05,slope_10,slope_20,tci_05,tci_10,tci_20,text_num,swsc_eff
106,A106,2017-06-15,2,603371.810000,6616028.400000,0.343000,0.012166,63.000000,1,0.052427,0.457290,0.052427,0.457290,178.936400,151.122200,159.722300,113.255000,1.000000,7.882615,49.307275,0.506977,0.503488,0.489529,4.500592,2.247901,1.997022,0.569619,4.036789,7.508499,6.000000,104.930000
107,A107,2017-06-15,2,603422.480000,6616030.180000,0.244000,0.030659,55.000000,1,0.999936,0.457865,0.999936,0.457865,62.721420,54.990750,63.258670,115.050000,4.498960,4.005593,4.325602,0.503488,0.489529,0.503488,6.000242,4.812499,4.663785,2.347906,3.092403,4.129287,8.000000,99.090000
108,A108,2017-06-15,2,603442.680000,6616030.000000,0.240000,0.059064,59.000000,1,0.999541,0.460689,0.999541,0.460689,154.755100,152.470500,155.731800,114.118700,54.553994,399.315349,225.137989,0.482523,0.493023,0.457580,3.224911,3.446773,3.477620,6.326230,8.169800,8.298276,8.000000,99.090000
109,A109,2017-06-15,2,603489.660000,6616032.970000,0.353000,0.012309,62.000000,1,0.868603,0.449736,0.868603,0.449736,117.185900,142.385100,140.140200,116.420000,1.559979,5.880101,5.948842,0.439047,0.517478,0.506977,5.439254,2.268268,1.918780,2.036678,4.024023,5.020595,6.000000,104.930000
110,A110,2017-06-15,2,603536.330000,6616033.700000,0.308000,0.011371,60.000000,1,0.999969,0.467413,0.999969,0.467413,57.757410,55.250130,53.942000,116.510000,2.362081,5.352942,9.783294,0.493023,0.503488,0.500000,9.606009,4.779643,3.759783,1.571655,3.532494,4.807104,3.000000,131.290000
111,A111,2017-06-15,2,603562.620000,6616034.060000,0.324000,0.020055,58.000000,1,0.545607,0.553220,0.545607,0.553220,132.422300,159.535700,167.414900,115.580000,29.268698,281.241476,4819.486235,0.503488,0.486030,0.471934,5.242033,2.559051,2.118718,5.241327,8.667131,12.511458,6.000000,104.930000
112,A112,2017-06-15,2,603603.080000,6616035.190000,0.309000,0.019126,63.000000,1,0.999925,0.529773,0.999925,0.529773,214.907500,200.812000,196.388600,118.340000,78.758169,102.669445,210.162900,0.520994,0.496512,0.486030,6.040148,3.837886,3.801780,6.388739,6.957579,8.430848,6.000000,104.930000
113,A113,2017-06-15,2,603646.450000,6616036.010000,0.316000,0.035739,60.000000,1,0.999789,0.532747,0.999789,0.532747,215.193300,200.805500,203.134200,121.540000,63.024238,48.726529,8.513290,0.524523,0.528066,0.531625,9.687375,3.825093,4.140000,5.929705,6.510018,4.930783,6.000000,104.930000
114,A114,2017-06-15,2,603719.200000,6616037.850000,0.334000,0.045338,59.000000,1,0.999934,0.460661,0.999934,0.460661,177.988400,202.332900,188.723700,128.390000,3713.970813,3627.511497,546.714103,0.486030,0.479005,0.475477,6.042389,4.058093,3.419545,10.122902,10.733377,9.385964,6.000000,104.930000
115,A115,2017-06-15,2,603758.920000,6616038.570000,0.368000,0.015307,58.000000,1,0.999969,0.561302,0.999969,0.561302,203.195600,141.208500,162.233800,130.510000,1.000006,1.000000,2.545390,0.542420,0.453934,0.493023,1.904100,0.490158,1.935767,1.482543,1.852388,4.054416,3.000000,134.630000
116,A116,2017-06-15,2,603768.640000,6616104.770000,0.378000,0.029836,14.000000,2,0.999071,0.593474,0.999071,0.593474,163.417300,176.727400,193.295600,130.900000,1.043505,1.070893,9.136578,0.457580,0.486030,0.486030,5.695326,3.546505,2.023013,0.990698,1.720845,5.369039,7.000000,100.670000
117,A117,2017-06-15,2,603708.820000,6616103.860000,0.212000,0.015271,20.000000,2,0.998959,0.490058,0.998959,0.490058,214.880100,185.199800,181.451700,129.155000,9.193155,53.801663,10.892422,0.513970,0.513970,0.513970,6.994192,3.160877,3.524010,4.426105,7.486197,5.431976,7.000000,100.670000
118,A118,2017-06-15,2,603679.530000,6616103.220000,0.198000,0.011987,25.000000,2,0.999969,0.507556,0.999969,0.507556,196.876000,197.128400,191.996700,126.175000,119.628976,46.190323,36.662769,0.542420,0.479005,0.479005,11.626050,5.936617,5.837252,6.031916,5.610506,6.456149,7.000000,100.670000
119,A119,2017-06-15,2,603634.360000,6616103.080000,0.256000,0.024986,24.000000,2,0.999969,0.511773,0.999969,0.511773,203.025700,217.125300,220.077200,124.450000,9.104478,10.605819,13.132411,0.528066,0.493023,0.513970,5.975946,4.426066,4.809083,3.742163,4.051712,5.073089,7.000000,100.670000
120,A120,2017-06-15,2,603642.650000,6616132.470000,0.246000,0.039309,22.000000,2,0.988348,0.476801,0.988348,0.476801,207.992900,220.162900,212.545000,126.430000,5.436986,14.916601,38.802610,0.496512,0.489529,0.496512,7.722660,4.616905,4.219193,2.403422,4.440642,6.513289,7.000000,100.670000
121,A121,2017-06-15,2,603690.050000,6616133.790000,0.246000,0.028726,23.000000,2,0.654059,0.482791,0.654059,0.482791,172.281100,202.718200,203.476800,127.810000,3658.794454,2020.492037,400.775092,0.486030,0.503488,0.457580,4.961722,3.180150,2.847768,9.820374,10.394046,9.346833,7.000000,100.670000
122,A122,2017-06-15,2,603733.420000,6616134.800000,0.245000,0.011100,25.000000,2,0.992791,0.518496,0.992791,0.518496,211.539000,198.578000,208.336600,129.866700,68.165997,64.184389,13.719613,0.479005,0.496512,0.503488,7.089302,3.069788,2.588539,6.610663,6.788885,6.039664,7.000000,100.670000
123,A123,2017-06-15,2,603753.880000,6616135.370000,0.301000,0.023738,22.000000,2,0.998851,0.555052,0.998851,0.555052,182.017000,206.104500,208.653900,130.623300,183.642606,8.172035,6.978662,0.524523,0.503488,0.503488,3.544142,1.355573,2.487694,7.445109,5.252995,5.175573,7.000000,100.670000
124,A124,2017-06-15,2,603674.590000,6616189.810000,0.333000,0.023145,20.000000,2,0.334961,0.509036,0.334961,0.509036,314.969100,288.335800,280.508000,129.190000,1.001418,3.734972,5.111452,0.531625,0.500000,0.471934,1.001814,1.756190,1.668679,1.092184,4.201542,5.687239,6.000000,104.930000
125,A125,2017-06-15,2,603795.840000,6615997.810000,0.477000,0.028341,55.000000,1,0.480812,0.636982,0.480812,0.636982,105.863100,171.031800,164.001600,131.620000,1.313191,21.626871,147.985580,0.496512,0.513970,0.496512,7.624100,2.065777,2.398286,1.729256,5.923431,8.518231,9.000000,198.440000
126,A126,2017-06-15,2,603745.150000,6615996.600000,0.262000,0.031515,54.000000,1,0.422710,0.514417,0.422710,0.514417,187.563900,172.877200,182.852900,129.643300,7.838591,1443.154180,1274.047527,0.549740,0.510471,0.500000,4.749811,2.500522,3.354493,2.957113,9.688613,10.690589,3.000000,134.630000
127,A127,2017-06-15,2,603691.170000,6615995.470000,0.223000,0.053106,45.000000,1,0.424493,0.520910,0.424493,0.520910,178.317900,186.858400,174.018200,125.870000,14.559062,23.379885,49.606972,0.506977,0.510471,0.520994,6.231514,3.494257,4.002196,4.267557,5.859336,6.732166,6.000000,104.930000
128,A128,2017-06-15,2,603642.520000,6615994.860000,0.269000,0.013565,56.000000,1,0.498286,0.541188,0.498286,0.541188,184.437500,178.421400,170.810300,121.060000,139.208684,38.433348,16.459825,0.506977,0.500000,0.500000,10.232890,4.753535,4.735205,6.617703,6.239772,5.529456,6.000000,104.930000
129,A129,2017-06-15,2,603573.050000,6615993.310000,0.295000,0.007092,61.000000,1,0.478530,0.555304,0.478530,0.555304,127.153000,124.839700,122.245000,117.430000,1.219796,7.031019,3.761470,0.468375,0.513970,0.479005,11.658620,5.188591,6.110706,0.982149,3.846870,3.458823,3.000000,131.290000
130,A130,2017-06-15,2,603510.980000,6615992.520000,0.270000,0.020969,61.000000,1,0.574984,0.471698,0.574984,0.471698,94.073450,122.491100,118.847700,118.235000,1.000000,1.000010,84.207157,0.461200,0.496512,0.510471,3.520131,1.689204,1.607622,0.435909,1.413757,8.490294,4.000000,143.220000
131,A131,2017-06-15,2,603469.870000,6615991.380000,0.325000,0.007497,58.000000,1,0.621316,0.461470,0.621316,0.461470,136.235300,140.774200,142.331700,116.763000,212.393451,273.970745,76.846215,0.517478,0.531625,0.510471,6.231090,4.520709,4.870382,7.571636,7.518517,7.282016,4.000000,143.220000
132,A132,2017-06-15,2,603417.500000,6615989.380000,0.293000,0.021638,60.000000,1,0.172971,0.476845,0.172971,0.476845,103.857300,108.344600,100.484700,116.990000,4.056376,36.470182,5.269049,0.500000,0.520994,0.524523,4.443757,2.343857,2.607428,3.334209,6.135150,5.122044,6.000000,104.930000
133,A133,2017-06-15,2,603436.240000,6615930.100000,0.305000,0.048691,63.000000,1,0.999969,0.494064,0.999969,0.494064,55.358470,43.404740,48.832810,119.270000,6.366062,12.941640,14.805474,0.471934,0.503488,0.479005,4.252980,3.222062,3.219605,3.733293,4.740244,6.042978,6.000000,104.930000
134,A134,2017-06-15,2,603504.650000,6615932.740000,0.259000,0.025840,60.000000,1,0.957368,0.536366,0.957368,0.536366,125.662600,111.800400,118.332300,119.950000,464.484246,23.135647,14.121448,0.535202,0.510471,0.506977,1.951803,2.312854,1.992764,8.674732,5.693215,6.255714,4.000000,143.220000
135,A135,2017-06-15,2,603551.230000,6615933.090000,0.351000,0.019217,61.000000,1,0.998617,0.525989,0.998617,0.525989,63.923690,109.680500,110.735700,120.840000,1.154944,6.285411,18.955663,0.517478,0.513970,0.513970,2.179986,2.435677,3.116995,1.844653,3.889409,6.256935,3.000000,131.290000
136,A136,2017-06-15,2,603615.850000,6615933.770000,0.223000,0.007887,58.000000,1,0.998343,0.514825,0.998343,0.514825,116.097600,133.459200,131.441400,123.176700,23.838680,101.795286,169.205323,0.517478,0.493023,0.517478,10.089950,5.398406,4.884584,3.817033,6.171812,8.152147,3.000000,131.290000
137,A137,2017-06-15,2,603666.160000,6615934.990000,0.312000,0.046014,43.000000,1,0.999964,0.507052,0.999964,0.507052,117.825400,113.111200,112.814300,123.550000,20606.894270,1799.736278,1604.434022,0.446557,0.442820,0.423533,10.176270,6.089601,5.462883,10.406805,9.048014,10.012498,3.000000,131.290000
138,A138,2017-06-15,2,603708.140000,6615935.400000,0.247000,0.016697,60.000000,1,0.977266,0.526471,0.977266,0.526471,205.253900,218.660700,215.049000,127.375000,18.025711,17.140243,19.619826,0.535202,0.496512,0.510471,7.325283,5.789013,6.324109,3.672081,4.667544,5.353837,6.000000,104.930000
139,A139,2017-06-15,2,603756.800000,6615935.830000,0.251000,0.009874,41.000000,1,0.999969,0.567878,0.999969,0.567878,192.672400,157.864900,164.056800,130.645000,393.794882,745.086706,366.941635,0.524523,0.489529,0.503488,3.416899,3.038746,2.691864,8.918613,9.862934,9.301605,3.000000,134.630000
140,A140,2017-06-15,2,603799.740000,6615938.500000,0.364000,0.026661,57.000000,1,0.999969,0.603208,0.999969,0.603208,185.878600,189.824600,190.990600,132.256700,1.001627,2.325001,34.997273,0.531625,0.538800,0.513970,3.921916,2.166915,2.367757,0.984684,2.914070,7.097680,9.000000,198.440000
141,A141,2017-06-15,2,603822.810000,6615913.150000,0.313000,0.022797,59.000000,1,0.758783,0.605802,0.758783,0.605802,167.789200,169.939600,166.510500,133.243300,273.329729,167.083764,31.728820,0.489529,0.496512,0.496512,7.290020,3.482775,3.322762,7.037619,7.541129,6.669383,3.000000,134.630000
142,A142,2017-06-15,2,603839.070000,6615898.930000,0.156000,0.004159,10.000000,1,0.999969,0.559589,0.999969,0.559589,155.034900,170.916200,171.441100,134.286700,2.171674,4.239858,17.242813,0.500000,0.506977,0.496512,10.662290,4.451507,4.346768,1.469409,3.088198,5.442897,3.000000,134.630000
143,A143,2017-06-15,2,603841.940000,6615870.230000,0.147000,0.005367,8.000000,1,0.505915,0.559524,0.505915,0.559524,163.422700,177.274600,166.482300,134.683300,2.564591,3.804483,5.222361,0.520994,0.493023,0.500000,8.737576,4.008566,3.671853,2.240583,3.154493,5.084675,3.000000,134.630000
144,A144,2017-06-15,2,603829.000000,6615869.490000,0.312000,0.028683,48.000000,1,0.575225,0.605004,0.575225,0.605004,131.944900,147.837900,165.057000,134.170000,34.116112,13.748778,24.922718,0.524523,0.510471,0.496512,1.994054,2.543396,1.920420,10.625751,6.868697,7.930114,3.000000,134.630000
145,A145,2017-06-15,2,603802.120000,6615869.860000,0.309000,0.015834,57.000000,1,0.669003,0.614452,0.669003,0.614452,132.713900,144.371800,155.391300,133.560000,1.086717,3.143709,1.865204,0.475477,0.538800,0.496512,4.422398,1.864301,2.034199,1.650836,3.375456,3.428955,3.000000,134.630000
146,A146,2017-06-15,2,603762.240000,6615868.190000,0.203000,0.017210,55.000000,1,0.526971,0.524872,0.526971,0.524872,144.138000,157.417600,155.149000,132.660000,1.000370,101.497932,158.052733,0.493023,0.489529,0.506977,4.449999,4.065261,3.743740,0.681757,6.297113,7.938442,3.000000,134.630000
147,A147,2017-06-15,2,603714.380000,6615866.500000,0.172000,0.015073,58.000000,1,0.608129,0.489433,0.608129,0.489433,126.470100,128.795500,124.186700,131.265000,44.530261,75.159996,24.385453,0.506977,0.510471,0.506977,3.575298,2.809089,2.421723,6.105215,6.750750,6.196729,3.000000,134.630000
148,A148,2017-06-15,2,603655.690000,6615865.610000,0.188000,0.016962,62.000000,1,0.324922,0.470942,0.324922,0.470942,126.631900,140.613600,133.346300,128.600000,17.088553,58.637181,13.874234,0.510471,0.513970,0.503488,8.099664,4.991074,5.403758,5.550415,6.464135,5.731932,3.000000,134.630000
149,A149,2017-06-15,2,603619.820000,6615864.990000,0.149000,0.008786,55.000000,1,0.830618,0.506605,0.830618,0.506605,135.349700,133.567600,126.840400,127.020000,2.711425,59.220990,52.196679,0.489529,0.517478,0.493023,7.071362,4.045967,3.588402,1.575299,5.975441,6.959990,3.000000,131.290000
151,A151,2017-06-15,2,603578.030000,6615864.390000,0.203000,0.019705,60.000000,1,0.327909,0.508805,0.327909,0.508805,94.425700,116.064300,114.473400,125.419900,32.599498,104.868609,85.132455,0.479005,0.500000,0.496512,6.770103,2.947354,3.797768,4.893376,7.082491,7.412930,3.000000,131.290000
152,A152,2017-06-15,2,603531.150000,6615864.570000,0.278000,0.026584,60.000000,1,0.644286,0.500311,0.644286,0.500311,119.362300,119.890200,109.737000,124.710000,124.705236,35.862193,14.639031,0.517478,0.500000,0.513970,7.036870,5.231048,4.971359,6.870714,5.652678,5.306447,6.000000,104.930000
154,A154,2017-06-15,2,603478.310000,6615862.740000,0.273000,0.018501,12.000000,1,0.490503,0.503768,0.490503,0.503768,145.785800,128.158600,136.202400,122.080000,16.932268,23.876771,52.573384,0.528066,0.517478,0.506977,5.938575,3.819778,3.616965,4.248610,5.147566,6.864460,6.000000,104.930000
155,A155,2017-06-22,3,603441.660000,6616134.700000,0.163000,0.027472,42.000000,2,0.997004,0.540618,0.997004,0.540618,196.636900,205.560400,222.368700,113.530000,2.192212,2.267455,2.184528,0.520994,0.528066,0.564765,3.241029,2.046557,2.387149,3.791459,3.442910,3.838240,8.000000,100.670000
156,A156,2017-06-22,3,603469.690000,6616140.120000,0.159000,0.022365,36.000000,2,0.729327,0.551634,0.729327,0.551634,209.050600,198.742300,205.564000,114.563300,2.939433,22.623463,3.674622,0.517478,0.553443,0.584526,4.289725,2.227817,1.651380,3.492550,6.625842,5.015932,8.000000,100.670000
157,A157,2017-06-22,3,603534.340000,6616139.500000,0.203000,0.049277,40.000000,2,0.967064,0.660530,0.967064,0.660530,199.444100,183.279300,177.786200,116.210000,1.001229,1.093998,79.122076,0.549740,0.510471,0.513970,4.507002,1.876333,1.988790,0.799965,2.008010,8.744379,8.000000,100.670000
158,A158,2017-06-22,3,603539.650000,6616110.490000,0.124000,0.021102,36.000000,2,0.751170,0.484360,0.751170,0.484360,208.586800,217.875000,186.783800,116.250000,1.010506,1.259521,32.203454,0.503488,0.503488,0.493023,3.317305,1.224649,2.221142,1.024606,2.279232,7.319055,6.000000,104.930000
159,A159,2017-06-22,3,603483.110000,6616110.410000,0.148000,0.020317,40.000000,2,0.967928,0.496566,0.967928,0.496566,209.548700,219.674700,219.893700,112.495000,4.930626,26.352731,37.010852,0.513970,0.486030,0.471934,8.803384,6.164932,5.952666,2.191018,5.057953,6.630824,6.000000,104.930000
160,A160,2017-06-22,3,603347.570000,6616092.740000,0.192000,0.049339,18.000000,2,0.505046,0.455573,0.505046,0.455573,104.347100,133.793700,141.581700,107.860000,12.018739,24.213388,23102.456340,0.439047,0.380358,0.325210,3.120468,1.603697,1.987372,4.342859,5.704599,14.662943,8.000000,99.090000
161,A161,2017-06-22,3,603447.130000,6616079.890000,0.180000,0.016310,12.000000,2,0.250723,0.493378,0.250723,0.493378,118.348900,124.493300,121.024200,113.770000,61.221105,4.787369,8.491031,0.506977,0.510471,0.520994,11.221010,7.516626,7.279558,4.586337,3.206826,4.312603,8.000000,99.090000
162,A162,2017-06-22,3,603525.410000,6616078.890000,0.142000,0.024904,42.000000,2,0.957522,0.486802,0.957522,0.486802,191.703600,184.432900,162.978700,113.750000,130.085718,71136.216440,8091.700013,0.464798,0.439047,0.389661,3.701878,2.023891,1.834460,7.523257,14.524848,12.340450,8.000000,99.090000
163,A163,2017-06-22,3,603564.550000,6616079.980000,0.146000,0.010691,40.000000,2,0.807394,0.471867,0.807394,0.471867,192.264800,192.038300,191.787200,117.055000,329.932822,560.636327,232.418212,0.496512,0.500000,0.503488,14.710680,6.383498,7.264840,6.599557,8.013330,7.746828,6.000000,104.930000
164,A164,2017-06-22,3,603631.690000,6616077.200000,0.125000,0.037158,34.000000,2,0.804638,0.430785,0.804638,0.430785,253.494600,254.946400,250.407800,122.620000,97.700870,26.057612,8.090634,0.493023,0.517478,0.503488,9.264672,5.361292,4.746724,6.042796,4.928699,4.786554,6.000000,104.930000
165,A165,2017-06-22,3,603682.840000,6616075.280000,0.130000,0.023933,34.000000,2,0.856321,0.406852,0.856321,0.406852,193.604900,191.944800,191.152400,126.018300,286.875139,90.427993,45.745987,0.496512,0.503488,0.503488,14.703370,7.568857,7.224776,6.392708,6.471603,6.660240,7.000000,100.670000
166,A166,2017-06-22,3,603731.840000,6616076.820000,0.158000,0.008871,32.000000,2,0.664215,0.520915,0.664215,0.520915,186.851000,190.167900,200.784200,129.890000,1072.078447,404.152345,12.223042,0.535202,0.513970,0.496512,2.097804,1.745799,1.534864,13.726763,9.396472,6.802163,7.000000,100.670000
167,A167,2017-06-22,3,603771.070000,6616078.100000,0.317000,0.037272,15.000000,2,0.485579,0.722889,0.485579,0.722889,177.206200,174.171800,185.883200,130.830000,1.000000,1.000000,462.764016,0.520994,0.500000,0.500000,3.420126,1.763318,1.804430,0.332144,1.318937,10.130121,9.000000,198.440000
168,A168,2017-06-22,3,603741.970000,6616094.370000,0.157000,0.006595,40.000000,2,0.921085,0.628998,0.921085,0.628998,44.976170,285.640200,191.694400,130.486700,17.408950,1.000075,1.132651,0.542420,0.639670,0.624456,1.296909,0.929814,1.060409,10.299540,2.184447,3.410751,7.000000,100.670000
169,A169,2017-06-22,3,603669.900000,6616098.320000,0.114000,0.016441,39.000000,2,0.988831,0.449313,0.988831,0.449313,266.449800,265.156500,246.710500,125.435000,1.013962,352.596490,3426.395534,0.517478,0.446557,0.427482,6.132642,4.233017,4.018021,0.512512,7.468518,11.167013,7.000000,100.670000
170,A170,2017-06-22,3,603661.280000,6616118.140000,0.181000,0.033080,38.000000,2,0.984261,0.446723,0.984261,0.446723,228.693900,238.341400,239.557500,126.803300,119.437213,31.043117,7.732673,0.493023,0.503488,0.524523,9.152405,4.157609,3.889386,6.159931,5.592985,4.955835,7.000000,100.670000
171,A171,2017-06-22,3,603746.420000,6616123.460000,0.275000,0.019639,15.000000,2,0.118061,0.594252,0.118061,0.594252,162.837200,165.527400,172.592800,130.230000,483.301562,23.687121,9.477654,0.489529,0.479005,0.486030,3.423154,2.358213,1.804963,8.534127,5.850975,5.830896,7.000000,100.670000
172,A172,2017-06-22,3,603795.930000,6616058.920000,0.231000,0.052580,40.000000,1,0.978123,0.709062,0.978123,0.709062,189.623000,199.554700,192.109700,131.795000,47.073214,349.557483,7.007392,0.506977,0.500000,0.506977,4.986161,5.016272,4.683662,6.223697,7.999404,4.642250,9.000000,198.440000
173,A173,2017-06-22,3,603767.690000,6616067.970000,0.350000,0.028146,63.000000,1,0.999612,0.719910,0.999612,0.719910,144.661300,168.849300,189.418400,130.690000,1.000198,1.007969,38.519461,0.503488,0.468375,0.503488,2.809536,1.726959,1.817507,1.124059,2.261648,7.356720,9.000000,198.440000
174,A174,2017-06-22,3,603715.810000,6616068.950000,0.199000,0.052871,60.000000,1,0.825650,0.487316,0.825650,0.487316,211.651600,206.979400,205.326600,129.056700,47.284580,13.792499,9.545616,0.500000,0.524523,0.528066,8.468248,4.411536,3.973531,4.967121,4.819999,5.119942,7.000000,100.670000
175,A175,2017-06-22,3,603644.780000,6616065.870000,0.191000,0.011713,55.000000,1,0.645171,0.449589,0.645171,0.449589,254.290200,249.028100,256.079000,121.855000,86.505337,45.324069,37.893763,0.506977,0.493023,0.461200,9.755630,5.856941,5.736105,5.954747,5.631072,6.232132,6.000000,104.930000
176,A176,2017-06-22,3,603561.680000,6616068.200000,0.184000,0.010941,65.000000,1,0.998082,0.434608,0.998082,0.434608,181.937700,181.398500,187.235000,116.490000,271.796762,57.342612,24.178136,0.506977,0.524523,0.513970,13.549160,7.492987,8.050474,6.411018,5.863216,5.258521,6.000000,104.930000
177,A177,2017-06-22,3,603478.400000,6616066.830000,0.219000,0.016000,70.000000,1,0.999961,0.449019,0.999961,0.449019,108.433500,125.519500,129.092100,115.530000,1.043503,1.066473,6.549404,0.560953,0.524523,0.546066,4.743586,2.198765,1.474143,0.873994,1.872300,5.217239,6.000000,104.930000
178,A178,2017-06-22,3,603389.530000,6616066.970000,0.177000,0.018281,55.000000,1,0.900156,0.586449,0.900156,0.586449,73.232770,79.693300,80.924160,112.010000,78.791826,15.729912,13.483487,0.510471,0.510471,0.510471,16.318800,8.257504,7.523531,4.851270,4.000205,4.824460,8.000000,99.090000
179,A179,2017-06-22,3,603343.990000,6616066.260000,0.194000,0.032645,60.000000,1,0.981118,0.469171,0.981118,0.469171,111.036200,108.509200,104.969000,110.845000,725.367906,22.537061,15.488077,0.517478,0.496512,0.500000,10.445980,5.845569,5.713570,7.843897,4.993165,5.284580,6.000000,104.930000
180,A180,2017-06-22,3,603464.310000,6615873.300000,0.243000,0.037521,60.000000,1,0.999732,0.423904,0.999732,0.423904,83.920280,106.990100,99.786940,121.225000,1715.403688,348.061710,57.101349,0.506977,0.524523,0.493023,4.327509,2.693936,2.323126,14.543385,9.952771,7.592553,6.000000,104.930000
181,A181,2017-06-22,3,603514.580000,6615876.000000,0.212000,0.040280,63.000000,1,0.999303,0.493815,0.999303,0.493815,122.783400,124.495200,115.607100,123.020000,166.025196,49.525053,20.544739,0.493023,0.513970,0.506977,13.025060,5.446076,5.725657,6.294266,6.139547,5.575758,6.000000,104.930000
182,A182,2017-06-22,3,603560.760000,6615874.130000,0.253000,0.021385,72.000000,1,0.999662,0.505283,0.999662,0.505283,140.886200,99.162740,93.500600,124.390000,618.454623,261.098086,332.052102,0.500000,0.506977,0.486030,5.349905,4.488685,4.234088,7.714504,7.343591,8.312859,3.000000,131.290000
183,A183,2017-06-22,3,603611.080000,6615875.520000,0.132000,0.011415,60.000000,1,0.970213,0.457910,0.970213,0.457910,105.377300,118.592700,126.914200,126.175000,2.536457,37.987901,48.829508,0.468375,0.510471,0.493023,10.371330,3.374735,3.801413,2.247423,5.851316,6.317649,3.000000,131.290000
184,A184,2017-06-22,3,603689.050000,6615875.260000,0.164000,0.011349,60.000000,1,0.995760,0.468465,0.995760,0.468465,142.594700,131.747400,136.865400,129.940000,1.648592,38.253840,74.583166,0.510471,0.482523,0.524523,8.025023,5.042518,4.399644,1.277613,5.254160,6.709001,3.000000,134.630000
185,A185,2017-06-22,3,603735.690000,6615873.770000,0.144000,0.029970,56.000000,1,0.897876,0.472203,0.897876,0.472203,74.423800,77.032700,81.494190,131.280000,1.200447,1.902528,15.322426,0.493023,0.468375,0.435235,5.277674,3.877018,3.345400,1.342805,2.492279,5.712838,3.000000,134.630000
186,A186,2017-06-22,3,603786.320000,6615877.410000,0.137000,0.023480,55.000000,1,0.615494,0.477296,0.615494,0.477296,157.702100,54.906670,136.946800,133.200000,4.259717,10.813647,1.000878,0.479005,0.506977,0.535202,2.746743,0.222781,0.498156,8.545184,10.863085,3.759638,3.000000,134.630000
187,A187,2017-06-22,3,603837.220000,6615877.710000,0.129000,0.037421,15.000000,1,0.328591,0.567367,0.328591,0.567367,184.083400,164.925400,163.553200,134.330000,987.327164,416.318421,8.681205,0.479005,0.496512,0.489529,3.508892,2.705311,2.717437,9.215590,8.813502,5.444060,3.000000,134.630000
188,A188,2017-06-22,3,603799.300000,6615924.010000,0.296000,0.021253,61.000000,1,0.996710,0.507984,0.996710,0.507984,138.899500,146.827000,156.037100,132.323300,1408.191476,121.027672,28.036120,0.538800,0.517478,0.493023,3.538006,2.550794,2.819227,9.809845,7.740407,6.621270,9.000000,198.440000
189,A189,2017-06-22,3,603746.650000,6615929.040000,0.116000,0.016211,50.000000,1,0.979874,0.463840,0.979874,0.463840,143.661700,131.939700,155.083200,130.425000,13.496995,6.812511,18.060777,0.524523,0.510471,0.503488,6.258128,3.157981,2.873358,4.855973,4.063577,6.023645,3.000000,134.630000
190,A190,2017-06-22,3,603700.020000,6615927.010000,0.070000,0.007778,62.000000,1,0.998860,0.490299,0.998860,0.490299,188.569200,185.082000,179.323500,126.375000,2356.028482,11536.363360,5548.737906,0.482523,0.479005,0.457580,9.227962,4.838170,4.040132,9.273507,11.498051,11.934159,6.000000,104.930000
191,A191,2017-06-22,3,603647.980000,6615926.860000,0.137000,0.014973,67.000000,1,0.999559,0.502751,0.999559,0.502751,67.340950,85.881230,84.062670,124.720000,1.536725,47.493935,25.119454,0.493023,0.517478,0.506977,8.367159,4.478625,5.235823,1.136266,5.595961,6.080795,3.000000,131.290000
192,A192,2017-06-22,3,603594.140000,6615927.420000,0.312000,0.017678,67.000000,1,0.999715,0.499188,0.999715,0.499188,123.520100,118.405100,117.704600,122.430000,280.218491,34.174859,97.384218,0.500000,0.471934,0.489529,8.148115,5.304414,4.420175,6.772594,5.062888,7.341146,3.000000,131.290000
193,A193,2017-06-22,3,603541.250000,6615923.900000,0.228000,0.021194,72.000000,1,0.000000,0.000000,0.000000,0.000000,135.805200,127.972000,121.057700,120.980000,950.015523,271.567519,109.461356,0.510471,0.486030,0.513970,8.368425,3.719732,3.725636,8.490912,8.174990,7.804767,4.000000,143.220000
194,A194,2017-06-22,3,603494.080000,6615920.750000,0.227000,0.013722,72.000000,1,0.998023,0.453002,0.998023,0.453002,153.006500,142.290000,149.204300,119.960000,980.089513,136.961091,14.151668,0.520994,0.500000,0.517478,1.927560,2.135931,2.062608,10.294746,7.738772,6.442179,4.000000,143.220000
195,A195,2017-06-22,3,603450.690000,6615917.320000,0.267000,0.017824,70.000000,1,0.999969,0.424339,0.999969,0.424339,86.940800,75.168990,71.836610,119.510000,50.681008,58.750791,119.099913,0.503488,0.479005,0.486030,5.025014,3.356375,3.212163,5.325921,6.719151,8.295206,6.000000,104.930000
196,A196,2017-06-22,3,603426.550000,6615917.210000,0.189000,0.010407,74.000000,1,0.999969,0.390058,0.999969,0.390058,106.813900,69.491840,71.770670,120.136700,7.200870,9.133820,1.048540,0.520994,0.503488,0.489529,1.871982,2.179831,1.853074,5.632567,5.161867,3.000358,6.000000,104.930000
